id,batch_size,test_acc,x,y,z
5,1280,44%,0.220338983050848,-0.796610169491525,1.74412987929386
5,1280,44%,0.254237288135593,-0.796610169491525,1.76205473242366
5,1280,44%,0.288135593220339,-0.796610169491525,1.78967802174493
5,1280,44%,0.322033898305085,-0.796610169491525,1.82344615885617
5,1280,44%,0.35593220338983,-0.796610169491525,1.86022629621547
5,1280,44%,0.389830508474576,-0.796610169491525,1.89983795378339
5,1280,44%,0.423728813559322,-0.796610169491525,1.93912615075834
5,1280,44%,0.457627118644068,-0.796610169491525,1.97718192717377
5,1280,44%,0.491525423728814,-0.796610169491525,2.01373098781024
5,1280,44%,0.525423728813559,-0.796610169491525,2.04831412092928
5,1280,44%,0.559322033898305,-0.796610169491525,2.0813764241208
5,1280,44%,0.593220338983051,-0.796610169491525,2.11278691430382
5,1280,44%,0.627118644067797,-0.796610169491525,2.14287704568972
5,1280,44%,0.661016949152542,-0.796610169491525,2.17178731784579
5,1280,44%,0.694915254237288,-0.796610169491525,2.19964319319177
5,1280,44%,0.728813559322034,-0.796610169491525,2.22667595935747
5,1280,44%,0.76271186440678,-0.796610169491525,2.25292392093193
5,1280,44%,0.796610169491526,-0.796610169491525,2.27849902205073
5,1280,44%,0.830508474576271,-0.796610169491525,2.30348895585198
5,1280,44%,0.864406779661017,-0.796610169491525,2.32798520712112
5,1280,44%,0.898305084745763,-0.796610169491525,2.35210228214582
5,1280,44%,0.932203389830508,-0.796610169491525,2.37576904413955
5,1280,44%,0.966101694915254,-0.796610169491525,2.399133630968
5,1280,44%,1,-0.796610169491525,2.42219411481949
5,1280,44%,-1,-0.76271186440678,1.98120525326094
5,1280,44%,-0.966101694915254,-0.76271186440678,1.95651444801189
5,1280,44%,-0.932203389830508,-0.76271186440678,1.93328748766238
5,1280,44%,-0.898305084745763,-0.76271186440678,1.91255568586752
5,1280,44%,-0.864406779661017,-0.76271186440678,1.89509689257634
5,1280,44%,-0.830508474576271,-0.76271186440678,1.87901299709997
5,1280,44%,-0.796610169491525,-0.76271186440678,1.86428653537555
5,1280,44%,-0.76271186440678,-0.76271186440678,1.85129409467642
5,1280,44%,-0.728813559322034,-0.76271186440678,1.84014050078277
5,1280,44%,-0.694915254237288,-0.76271186440678,1.83004156852739
5,1280,44%,-0.661016949152542,-0.76271186440678,1.82019964487939
5,1280,44%,-0.627118644067797,-0.76271186440678,1.81035328144494
5,1280,44%,-0.593220338983051,-0.76271186440678,1.80021600922523
5,1280,44%,-0.559322033898305,-0.76271186440678,1.78975021133278
5,1280,44%,-0.525423728813559,-0.76271186440678,1.7791001383173
5,1280,44%,-0.491525423728814,-0.76271186440678,1.76799374498133
5,1280,44%,-0.457627118644068,-0.76271186440678,1.75643547621068
5,1280,44%,-0.423728813559322,-0.76271186440678,1.74427978900745
5,1280,44%,-0.389830508474576,-0.76271186440678,1.73209127571836
5,1280,44%,-0.355932203389831,-0.76271186440678,1.71956052161532
5,1280,44%,-0.322033898305085,-0.76271186440678,1.70716962179364
5,1280,44%,-0.288135593220339,-0.76271186440678,1.69512161545003
5,1280,44%,-0.254237288135593,-0.76271186440678,1.68431713450666
5,1280,44%,-0.220338983050847,-0.76271186440678,1.67498857250834
5,1280,44%,-0.186440677966102,-0.76271186440678,1.6674031420904
5,1280,44%,-0.152542372881356,-0.76271186440678,1.66227654528235
5,1280,44%,-0.11864406779661,-0.76271186440678,1.66017406148651
5,1280,44%,-0.084745762711864,-0.76271186440678,1.66108581410537
5,1280,44%,-0.050847457627119,-0.76271186440678,1.66389374281432
5,1280,44%,-0.016949152542373,-0.76271186440678,1.66797946483286
5,1280,44%,0.016949152542373,-0.76271186440678,1.67326451116417
5,1280,44%,0.050847457627119,-0.76271186440678,1.67847917213024
5,1280,44%,0.084745762711864,-0.76271186440678,1.68357473799003
5,1280,44%,0.11864406779661,-0.76271186440678,1.68842069788115
5,1280,44%,0.152542372881356,-0.76271186440678,1.69340388593275
5,1280,44%,0.186440677966102,-0.76271186440678,1.7020069308071
5,1280,44%,0.220338983050848,-0.76271186440678,1.7145321564397
5,1280,44%,0.254237288135593,-0.76271186440678,1.73563566839831
5,1280,44%,0.288135593220339,-0.76271186440678,1.76605237622391
5,1280,44%,0.322033898305085,-0.76271186440678,1.80204690800595
5,1280,44%,0.35593220338983,-0.76271186440678,1.8412684234674
5,1280,44%,0.389830508474576,-0.76271186440678,1.88211315973919
5,1280,44%,0.423728813559322,-0.76271186440678,1.92212120657713
5,1280,44%,0.457627118644068,-0.76271186440678,1.96088090879374
5,1280,44%,0.491525423728814,-0.76271186440678,1.99778538289591
5,1280,44%,0.525423728813559,-0.76271186440678,2.03282161796375
5,1280,44%,0.559322033898305,-0.76271186440678,2.06597877513764
5,1280,44%,0.593220338983051,-0.76271186440678,2.09761993229192
5,1280,44%,0.627118644067797,-0.76271186440678,2.12792540061152
5,1280,44%,0.661016949152542,-0.76271186440678,2.15703455012721
5,1280,44%,0.694915254237288,-0.76271186440678,2.1850948290039
5,1280,44%,0.728813559322034,-0.76271186440678,2.21232828948048
5,1280,44%,0.76271186440678,-0.76271186440678,2.23874438240761
5,1280,44%,0.796610169491526,-0.76271186440678,2.26446671240661
5,1280,44%,0.830508474576271,-0.76271186440678,2.2895623560485
5,1280,44%,0.864406779661017,-0.76271186440678,2.31420820623326
5,1280,44%,0.898305084745763,-0.76271186440678,2.3384776502374
5,1280,44%,0.932203389830508,-0.76271186440678,2.36235272640316
5,1280,44%,0.966101694915254,-0.76271186440678,2.38585027882774
5,1280,44%,1,-0.76271186440678,2.40905342026299
5,1280,44%,-1,-0.728813559322034,1.97364461329623
5,1280,44%,-0.966101694915254,-0.728813559322034,1.94533443541914
5,1280,44%,-0.932203389830508,-0.728813559322034,1.91983787355033
5,1280,44%,-0.898305084745763,-0.728813559322034,1.89621025276903
5,1280,44%,-0.864406779661017,-0.728813559322034,1.87470870668548
5,1280,44%,-0.830508474576271,-0.728813559322034,1.85640070716601
5,1280,44%,-0.796610169491525,-0.728813559322034,1.83966606032689
5,1280,44%,-0.76271186440678,-0.728813559322034,1.8247997449624
5,1280,44%,-0.728813559322034,-0.728813559322034,1.81190215284787
5,1280,44%,-0.694915254237288,-0.728813559322034,1.80075834183225
5,1280,44%,-0.661016949152542,-0.728813559322034,1.79042721440537
5,1280,44%,-0.627118644067797,-0.728813559322034,1.78027735713464
5,1280,44%,-0.593220338983051,-0.728813559322034,1.77005018630101
5,1280,44%,-0.559322033898305,-0.728813559322034,1.75952139635833
5,1280,44%,-0.525423728813559,-0.728813559322034,1.74866421558571
5,1280,44%,-0.491525423728814,-0.728813559322034,1.73754103539669
5,1280,44%,-0.457627118644068,-0.728813559322034,1.72579054538006
5,1280,44%,-0.423728813559322,-0.728813559322034,1.7133729301698
5,1280,44%,-0.389830508474576,-0.728813559322034,1.70060110830952
5,1280,44%,-0.355932203389831,-0.728813559322034,1.6877804961435
5,1280,44%,-0.322033898305085,-0.728813559322034,1.67479167278576
5,1280,44%,-0.288135593220339,-0.728813559322034,1.66241180330776
5,1280,44%,-0.254237288135593,-0.728813559322034,1.65164166310673
5,1280,44%,-0.220338983050847,-0.728813559322034,1.64252476114431
5,1280,44%,-0.186440677966102,-0.728813559322034,1.63541920734185
5,1280,44%,-0.152542372881356,-0.728813559322034,1.63099161019083
5,1280,44%,-0.11864406779661,-0.728813559322034,1.62919411995355
5,1280,44%,-0.084745762711864,-0.728813559322034,1.63012452668883
5,1280,44%,-0.050847457627119,-0.728813559322034,1.63279739690533
5,1280,44%,-0.016949152542373,-0.728813559322034,1.63672370383252
5,1280,44%,0.016949152542373,-0.728813559322034,1.64151234156911
5,1280,44%,0.050847457627119,-0.728813559322034,1.64638026998068
5,1280,44%,0.084745762711864,-0.728813559322034,1.65131328404676
5,1280,44%,0.11864406779661,-0.728813559322034,1.65627019432546
5,1280,44%,0.152542372881356,-0.728813559322034,1.66189538282447
5,1280,44%,0.186440677966102,-0.728813559322034,1.67144042537224
5,1280,44%,0.220338983050848,-0.728813559322034,1.68587114702686
5,1280,44%,0.254237288135593,-0.728813559322034,1.71051985078394
5,1280,44%,0.288135593220339,-0.728813559322034,1.74357935857754
5,1280,44%,0.322033898305085,-0.728813559322034,1.78149857839924
5,1280,44%,0.35593220338983,-0.728813559322034,1.82286703407397
5,1280,44%,0.389830508474576,-0.728813559322034,1.86456515135836
5,1280,44%,0.423728813559322,-0.728813559322034,1.90553188031632
5,1280,44%,0.457627118644068,-0.728813559322034,1.94487110795814
5,1280,44%,0.491525423728814,-0.728813559322034,1.98213232397821
5,1280,44%,0.525423728813559,-0.728813559322034,2.01728132774355
5,1280,44%,0.559322033898305,-0.728813559322034,2.05063544153982
5,1280,44%,0.593220338983051,-0.728813559322034,2.08250542069938
5,1280,44%,0.627118644067797,-0.728813559322034,2.11304602271798
5,1280,44%,0.661016949152542,-0.728813559322034,2.14237142822249
5,1280,44%,0.694915254237288,-0.728813559322034,2.17068893430566
5,1280,44%,0.728813559322034,-0.728813559322034,2.19808113759456
5,1280,44%,0.76271186440678,-0.728813559322034,2.2246588549469
5,1280,44%,0.796610169491526,-0.728813559322034,2.25052069577721
5,1280,44%,0.830508474576271,-0.728813559322034,2.27583253807173
5,1280,44%,0.864406779661017,-0.728813559322034,2.30063472555594
5,1280,44%,0.898305084745763,-0.728813559322034,2.32508158475639
5,1280,44%,0.932203389830508,-0.728813559322034,2.34912934040377
5,1280,44%,0.966101694915254,-0.728813559322034,2.37279276021893
5,1280,44%,1,-0.728813559322034,2.39612841582961
5,1280,44%,-1,-0.694915254237288,1.97074742886234
5,1280,44%,-0.966101694915254,-0.694915254237288,1.93954713001914
5,1280,44%,-0.932203389830508,-0.694915254237288,1.9103929422523
5,1280,44%,-0.898305084745763,-0.694915254237288,1.8839019693015
5,1280,44%,-0.864406779661017,-0.694915254237288,1.85972205378181
5,1280,44%,-0.830508474576271,-0.694915254237288,1.83743253579079
5,1280,44%,-0.796610169491525,-0.694915254237288,1.81798837141453
5,1280,44%,-0.76271186440678,-0.694915254237288,1.80045358275079
5,1280,44%,-0.728813559322034,-0.694915254237288,1.78523376282992
5,1280,44%,-0.694915254237288,-0.694915254237288,1.77216611677905
5,1280,44%,-0.661016949152542,-0.694915254237288,1.7606115133915
5,1280,44%,-0.627118644067797,-0.694915254237288,1.74982849152333
5,1280,44%,-0.593220338983051,-0.694915254237288,1.73921603456065
5,1280,44%,-0.559322033898305,-0.694915254237288,1.72856099064387
5,1280,44%,-0.525423728813559,-0.694915254237288,1.71757258786091
5,1280,44%,-0.491525423728814,-0.694915254237288,1.70633766168832
5,1280,44%,-0.457627118644068,-0.694915254237288,1.69450511590951
5,1280,44%,-0.423728813559322,-0.694915254237288,1.68191774906485
5,1280,44%,-0.389830508474576,-0.694915254237288,1.66866872955637
5,1280,44%,-0.355932203389831,-0.694915254237288,1.65543548395759
5,1280,44%,-0.322033898305085,-0.694915254237288,1.64210160752776
5,1280,44%,-0.288135593220339,-0.694915254237288,1.62939581636808
5,1280,44%,-0.254237288135593,-0.694915254237288,1.61851316130717
5,1280,44%,-0.220338983050847,-0.694915254237288,1.60977380886532
5,1280,44%,-0.186440677966102,-0.694915254237288,1.60333320385005
5,1280,44%,-0.152542372881356,-0.694915254237288,1.59996310255244
5,1280,44%,-0.11864406779661,-0.694915254237288,1.59870170346654
5,1280,44%,-0.084745762711864,-0.694915254237288,1.59951822797915
5,1280,44%,-0.050847457627119,-0.694915254237288,1.60200448826537
5,1280,44%,-0.016949152542373,-0.694915254237288,1.60562939192601
5,1280,44%,0.016949152542373,-0.694915254237288,1.6098926027361
5,1280,44%,0.050847457627119,-0.694915254237288,1.6142977438791
5,1280,44%,0.084745762711864,-0.694915254237288,1.61911732824758
5,1280,44%,0.11864406779661,-0.694915254237288,1.62416794548134
5,1280,44%,0.152542372881356,-0.694915254237288,1.63046764957041
5,1280,44%,0.186440677966102,-0.694915254237288,1.64112015073923
5,1280,44%,0.220338983050848,-0.694915254237288,1.65796526142871
5,1280,44%,0.254237288135593,-0.694915254237288,1.68614227077274
5,1280,44%,0.288135593220339,-0.694915254237288,1.72177380783368
5,1280,44%,0.322033898305085,-0.694915254237288,1.76192639955242
5,1280,44%,0.35593220338983,-0.694915254237288,1.80473019467174
5,1280,44%,0.389830508474576,-0.694915254237288,1.84748728353391
5,1280,44%,0.423728813559322,-0.694915254237288,1.88929503289361
5,1280,44%,0.457627118644068,-0.694915254237288,1.92900029957112
5,1280,44%,0.491525423728814,-0.694915254237288,1.9663718548278
5,1280,44%,0.525423728813559,-0.694915254237288,2.00175249715899
5,1280,44%,0.559322033898305,-0.694915254237288,2.03531822859086
5,1280,44%,0.593220338983051,-0.694915254237288,2.06744353495953
5,1280,44%,0.627118644067797,-0.694915254237288,2.09820793323198
5,1280,44%,0.661016949152542,-0.694915254237288,2.12777877537019
5,1280,44%,0.694915254237288,-0.694915254237288,2.15632596373307
5,1280,44%,0.728813559322034,-0.694915254237288,2.18395071934319
5,1280,44%,0.76271186440678,-0.694915254237288,2.21067670966822
5,1280,44%,0.796610169491526,-0.694915254237288,2.23676293713623
5,1280,44%,0.830508474576271,-0.694915254237288,2.26230339181724
5,1280,44%,0.864406779661017,-0.694915254237288,2.28729968118987
5,1280,44%,0.898305084745763,-0.694915254237288,2.31187736072828
5,1280,44%,0.932203389830508,-0.694915254237288,2.336070623987
5,1280,44%,0.966101694915254,-0.694915254237288,2.35991962596684
5,1280,44%,1,-0.694915254237288,2.38345956332595
5,1280,44%,-1,-0.661016949152542,1.97076334234885
5,1280,44%,-0.966101694915254,-0.661016949152542,1.93824473248954
5,1280,44%,-0.932203389830508,-0.661016949152542,1.90652125957563
5,1280,44%,-0.898305084745763,-0.661016949152542,1.87662519817144
5,1280,44%,-0.864406779661017,-0.661016949152542,1.84901696045861
5,1280,44%,-0.830508474576271,-0.661016949152542,1.82395951589152
5,1280,44%,-0.796610169491525,-0.661016949152542,1.80070866886564
5,1280,44%,-0.76271186440678,-0.661016949152542,1.77975690853481
5,1280,44%,-0.728813559322034,-0.661016949152542,1.76104708240463
5,1280,44%,-0.694915254237288,-0.661016949152542,1.74522198069744
5,1280,44%,-0.661016949152542,-0.661016949152542,1.73156919783544
5,1280,44%,-0.627118644067797,-0.661016949152542,1.71936775186609
5,1280,44%,-0.593220338983051,-0.661016949152542,1.70819517987422
5,1280,44%,-0.559322033898305,-0.661016949152542,1.69716579128064
5,1280,44%,-0.525423728813559,-0.661016949152542,1.68601427448239
5,1280,44%,-0.491525423728814,-0.661016949152542,1.67444153681336
5,1280,44%,-0.457627118644068,-0.661016949152542,1.66242012938438
5,1280,44%,-0.423728813559322,-0.661016949152542,1.64980155266114
5,1280,44%,-0.389830508474576,-0.661016949152542,1.63634090326736
5,1280,44%,-0.355932203389831,-0.661016949152542,1.62251949201663
5,1280,44%,-0.322033898305085,-0.661016949152542,1.60887692489948
5,1280,44%,-0.288135593220339,-0.661016949152542,1.59596831022153
5,1280,44%,-0.254237288135593,-0.661016949152542,1.58514571281856
5,1280,44%,-0.220338983050847,-0.661016949152542,1.57665562313262
5,1280,44%,-0.186440677966102,-0.661016949152542,1.57128048976708
5,1280,44%,-0.152542372881356,-0.661016949152542,1.56877554875694
5,1280,44%,-0.11864406779661,-0.661016949152542,1.56811673141727
5,1280,44%,-0.084745762711864,-0.661016949152542,1.56893453190741
5,1280,44%,-0.050847457627119,-0.661016949152542,1.57142446999459
5,1280,44%,-0.016949152542373,-0.661016949152542,1.57475545966036
5,1280,44%,0.016949152542373,-0.661016949152542,1.57864762016262
5,1280,44%,0.050847457627119,-0.661016949152542,1.58264079488236
5,1280,44%,0.084745762711864,-0.661016949152542,1.5871439858811
5,1280,44%,0.11864406779661,-0.661016949152542,1.59187554844264
5,1280,44%,0.152542372881356,-0.661016949152542,1.59885982398457
5,1280,44%,0.186440677966102,-0.661016949152542,1.61091317496514
5,1280,44%,0.220338983050848,-0.661016949152542,1.63061283531359
5,1280,44%,0.254237288135593,-0.661016949152542,1.66217384794667
5,1280,44%,0.288135593220339,-0.661016949152542,1.70035782375656
5,1280,44%,0.322033898305085,-0.661016949152542,1.74294047313121
5,1280,44%,0.35593220338983,-0.661016949152542,1.78690375245408
5,1280,44%,0.389830508474576,-0.661016949152542,1.83086435230216
5,1280,44%,0.423728813559322,-0.661016949152542,1.87321424937512
5,1280,44%,0.457627118644068,-0.661016949152542,1.91308619340714
5,1280,44%,0.491525423728814,-0.661016949152542,1.95064375193134
5,1280,44%,0.525423728813559,-0.661016949152542,1.98619933389551
5,1280,44%,0.559322033898305,-0.661016949152542,2.02009272538452
5,1280,44%,0.593220338983051,-0.661016949152542,2.05243322880747
5,1280,44%,0.627118644067797,-0.661016949152542,2.08344224169551
5,1280,44%,0.661016949152542,-0.661016949152542,2.1133063039444
5,1280,44%,0.694915254237288,-0.661016949152542,2.14210377967152
5,1280,44%,0.728813559322034,-0.661016949152542,2.16992245154437
5,1280,44%,0.76271186440678,-0.661016949152542,2.19689834925571
5,1280,44%,0.796610169491526,-0.661016949152542,2.2232199752888
5,1280,44%,0.830508474576271,-0.661016949152542,2.24898766713747
5,1280,44%,0.864406779661017,-0.661016949152542,2.27417205436955
5,1280,44%,0.898305084745763,-0.661016949152542,2.29885693925542
5,1280,44%,0.932203389830508,-0.661016949152542,2.32322710332185
5,1280,44%,0.966101694915254,-0.661016949152542,2.34733945655411
5,1280,44%,1,-0.661016949152542,2.37110088225915
5,1280,44%,-1,-0.627118644067797,1.97228783406185
5,1280,44%,-0.966101694915254,-0.627118644067797,1.93957968947137
5,1280,44%,-0.932203389830508,-0.627118644067797,1.90646812487753
5,1280,44%,-0.898305084745763,-0.627118644067797,1.87411897008603
5,1280,44%,-0.864406779661017,-0.627118644067797,1.84345223446407
5,1280,44%,-0.830508474576271,-0.627118644067797,1.81491462232432
5,1280,44%,-0.796610169491525,-0.627118644067797,1.78844920193486
5,1280,44%,-0.76271186440678,-0.627118644067797,1.76397650097674
5,1280,44%,-0.728813559322034,-0.627118644067797,1.74166747377033
5,1280,44%,-0.694915254237288,-0.627118644067797,1.721563271805
5,1280,44%,-0.661016949152542,-0.627118644067797,1.70454223854317
5,1280,44%,-0.627118644067797,-0.627118644067797,1.69015915767223
5,1280,44%,-0.593220338983051,-0.627118644067797,1.67728940420476
5,1280,44%,-0.559322033898305,-0.627118644067797,1.66555704511029
5,1280,44%,-0.525423728813559,-0.627118644067797,1.65403331456065
5,1280,44%,-0.491525423728814,-0.627118644067797,1.6420314636523
5,1280,44%,-0.457627118644068,-0.627118644067797,1.62951655598852
5,1280,44%,-0.423728813559322,-0.627118644067797,1.61674677570388
5,1280,44%,-0.389830508474576,-0.627118644067797,1.60321417159078
5,1280,44%,-0.355932203389831,-0.627118644067797,1.58915115516057
5,1280,44%,-0.322033898305085,-0.627118644067797,1.5751250795868
5,1280,44%,-0.288135593220339,-0.627118644067797,1.56205723114098
5,1280,44%,-0.254237288135593,-0.627118644067797,1.55134283894963
5,1280,44%,-0.220338983050847,-0.627118644067797,1.54325436258984
5,1280,44%,-0.186440677966102,-0.627118644067797,1.53857864060824
5,1280,44%,-0.152542372881356,-0.627118644067797,1.53703916900742
5,1280,44%,-0.11864406779661,-0.627118644067797,1.5370255065006
5,1280,44%,-0.084745762711864,-0.627118644067797,1.53840095182843
5,1280,44%,-0.050847457627119,-0.627118644067797,1.54106654446268
5,1280,44%,-0.016949152542373,-0.627118644067797,1.54411296231795
5,1280,44%,0.016949152542373,-0.627118644067797,1.54729901373823
5,1280,44%,0.050847457627119,-0.627118644067797,1.55054856180633
5,1280,44%,0.084745762711864,-0.627118644067797,1.55457254626249
5,1280,44%,0.11864406779661,-0.627118644067797,1.55910618914507
5,1280,44%,0.152542372881356,-0.627118644067797,1.5670841628041
5,1280,44%,0.186440677966102,-0.627118644067797,1.58074155177865
5,1280,44%,0.220338983050848,-0.627118644067797,1.6037303339636
5,1280,44%,0.254237288135593,-0.627118644067797,1.63859458757494
5,1280,44%,0.288135593220339,-0.627118644067797,1.67937118379285
5,1280,44%,0.322033898305085,-0.627118644067797,1.72422675967707
5,1280,44%,0.35593220338983,-0.627118644067797,1.76962840161589
5,1280,44%,0.389830508474576,-0.627118644067797,1.81444674052794
5,1280,44%,0.423728813559322,-0.627118644067797,1.85719312702745
5,1280,44%,0.457627118644068,-0.627118644067797,1.89724579862245
5,1280,44%,0.491525423728814,-0.627118644067797,1.93496365819311
5,1280,44%,0.525423728813559,-0.627118644067797,1.97081841481449
5,1280,44%,0.559322033898305,-0.627118644067797,2.00496402648648
5,1280,44%,0.593220338983051,-0.627118644067797,2.03757785460542
5,1280,44%,0.627118644067797,-0.627118644067797,2.06889090259073
5,1280,44%,0.661016949152542,-0.627118644067797,2.09901369257041
5,1280,44%,0.694915254237288,-0.627118644067797,2.12802924255162
5,1280,44%,0.728813559322034,-0.627118644067797,2.15613774322863
5,1280,44%,0.76271186440678,-0.627118644067797,2.18335548401444
5,1280,44%,0.796610169491526,-0.627118644067797,2.20992196344353
5,1280,44%,0.830508474576271,-0.627118644067797,2.2359033161664
5,1280,44%,0.864406779661017,-0.627118644067797,2.26123352829031
5,1280,44%,0.898305084745763,-0.627118644067797,2.28613030423862
5,1280,44%,0.932203389830508,-0.627118644067797,2.31072688255185
5,1280,44%,0.966101694915254,-0.627118644067797,2.3350395829119
5,1280,44%,1,-0.627118644067797,2.35907055584017
5,1280,44%,-1,-0.593220338983051,1.97461889605636
5,1280,44%,-0.966101694915254,-0.593220338983051,1.94200055519781
5,1280,44%,-0.932203389830508,-0.593220338983051,1.90884721511351
5,1280,44%,-0.898305084745763,-0.593220338983051,1.87516741188086
5,1280,44%,-0.864406779661017,-0.593220338983051,1.84203714845043
5,1280,44%,-0.830508474576271,-0.593220338983051,1.81056192798406
5,1280,44%,-0.796610169491525,-0.593220338983051,1.78093311902275
5,1280,44%,-0.76271186440678,-0.593220338983051,1.75300204165929
5,1280,44%,-0.728813559322034,-0.593220338983051,1.72717338168123
5,1280,44%,-0.694915254237288,-0.593220338983051,1.7035778438521
5,1280,44%,-0.661016949152542,-0.593220338983051,1.68221848858715
5,1280,44%,-0.627118644067797,-0.593220338983051,1.66357274027207
5,1280,44%,-0.593220338983051,-0.593220338983051,1.64801997477409
5,1280,44%,-0.559322033898305,-0.593220338983051,1.63439156677741
5,1280,44%,-0.525423728813559,-0.593220338983051,1.62183290923356
5,1280,44%,-0.491525423728814,-0.593220338983051,1.60941051301224
5,1280,44%,-0.457627118644068,-0.593220338983051,1.59645455392544
5,1280,44%,-0.423728813559322,-0.593220338983051,1.58311583578802
5,1280,44%,-0.389830508474576,-0.593220338983051,1.56927577354392
5,1280,44%,-0.355932203389831,-0.593220338983051,1.55497137371801
5,1280,44%,-0.322033898305085,-0.593220338983051,1.54078200079613
5,1280,44%,-0.288135593220339,-0.593220338983051,1.52771563779599
5,1280,44%,-0.254237288135593,-0.593220338983051,1.51670880629685
5,1280,44%,-0.220338983050847,-0.593220338983051,1.50900787008958
5,1280,44%,-0.186440677966102,-0.593220338983051,1.50499113886071
5,1280,44%,-0.152542372881356,-0.593220338983051,1.50438203966736
5,1280,44%,-0.11864406779661,-0.593220338983051,1.50511484964021
5,1280,44%,-0.084745762711864,-0.593220338983051,1.50712194003528
5,1280,44%,-0.050847457627119,-0.593220338983051,1.50998543113042
5,1280,44%,-0.016949152542373,-0.593220338983051,1.51278118038178
5,1280,44%,0.016949152542373,-0.593220338983051,1.51508800796623
5,1280,44%,0.050847457627119,-0.593220338983051,1.51764118646179
5,1280,44%,0.084745762711864,-0.593220338983051,1.52114263462055
5,1280,44%,0.11864406779661,-0.593220338983051,1.52569888461385
5,1280,44%,0.152542372881356,-0.593220338983051,1.53478424250987
5,1280,44%,0.186440677966102,-0.593220338983051,1.5505574686687
5,1280,44%,0.220338983050848,-0.593220338983051,1.57740035604006
5,1280,44%,0.254237288135593,-0.593220338983051,1.61528500867118
5,1280,44%,0.288135593220339,-0.593220338983051,1.65899196667908
5,1280,44%,0.322033898305085,-0.593220338983051,1.70579527988328
5,1280,44%,0.35593220338983,-0.593220338983051,1.75263355835942
5,1280,44%,0.389830508474576,-0.593220338983051,1.79819810640881
5,1280,44%,0.423728813559322,-0.593220338983051,1.84121111538703
5,1280,44%,0.457627118644068,-0.593220338983051,1.88150606451558
5,1280,44%,0.491525423728814,-0.593220338983051,1.91946881838366
5,1280,44%,0.525423728813559,-0.593220338983051,1.95550308510851
5,1280,44%,0.559322033898305,-0.593220338983051,1.98993338002046
5,1280,44%,0.593220338983051,-0.593220338983051,2.02290820031471
5,1280,44%,0.627118644067797,-0.593220338983051,2.05454748862221
5,1280,44%,0.661016949152542,-0.593220338983051,2.08492258824782
5,1280,44%,0.694915254237288,-0.593220338983051,2.11423014739674
5,1280,44%,0.728813559322034,-0.593220338983051,2.14257177010341
5,1280,44%,0.76271186440678,-0.593220338983051,2.17006295523414
5,1280,44%,0.796610169491526,-0.593220338983051,2.19688651561803
5,1280,44%,0.830508474576271,-0.593220338983051,2.22308721569008
5,1280,44%,0.864406779661017,-0.593220338983051,2.24867061763551
5,1280,44%,0.898305084745763,-0.593220338983051,2.27376196385327
5,1280,44%,0.932203389830508,-0.593220338983051,2.29854380408199
5,1280,44%,0.966101694915254,-0.593220338983051,2.32315226158124
5,1280,44%,1,-0.593220338983051,2.34747863886378
5,1280,44%,-1,-0.559322033898305,1.9774533218285
5,1280,44%,-0.966101694915254,-0.559322033898305,1.94491899386732
5,1280,44%,-0.932203389830508,-0.559322033898305,1.91197997675425
5,1280,44%,-0.898305084745763,-0.559322033898305,1.8783241208772
5,1280,44%,-0.864406779661017,-0.559322033898305,1.84414562350165
5,1280,44%,-0.830508474576271,-0.559322033898305,1.81024825381419
5,1280,44%,-0.796610169491525,-0.559322033898305,1.77793825673543
5,1280,44%,-0.76271186440678,-0.559322033898305,1.74698967429353
5,1280,44%,-0.728813559322034,-0.559322033898305,1.71774892584296
5,1280,44%,-0.694915254237288,-0.559322033898305,1.69045377286396
5,1280,44%,-0.661016949152542,-0.559322033898305,1.66529499233053
5,1280,44%,-0.627118644067797,-0.559322033898305,1.64240260272474
5,1280,44%,-0.593220338983051,-0.559322033898305,1.6222866271
5,1280,44%,-0.559322033898305,-0.559322033898305,1.60523765466269
5,1280,44%,-0.525423728813559,-0.559322033898305,1.59056178312366
5,1280,44%,-0.491525423728814,-0.559322033898305,1.57706526580871
5,1280,44%,-0.457627118644068,-0.559322033898305,1.56365534814959
5,1280,44%,-0.423728813559322,-0.559322033898305,1.54967671778161
5,1280,44%,-0.389830508474576,-0.559322033898305,1.53523716053609
5,1280,44%,-0.355932203389831,-0.559322033898305,1.5205164856167
5,1280,44%,-0.322033898305085,-0.559322033898305,1.50605054867763
5,1280,44%,-0.288135593220339,-0.559322033898305,1.49285382016351
5,1280,44%,-0.254237288135593,-0.559322033898305,1.48160139682222
5,1280,44%,-0.220338983050847,-0.559322033898305,1.4737436690698
5,1280,44%,-0.186440677966102,-0.559322033898305,1.47030640127717
5,1280,44%,-0.152542372881356,-0.559322033898305,1.47032670783935
5,1280,44%,-0.11864406779661,-0.559322033898305,1.47189984879945
5,1280,44%,-0.084745762711864,-0.559322033898305,1.4743691374166
5,1280,44%,-0.050847457627119,-0.559322033898305,1.47740379614896
5,1280,44%,-0.016949152542373,-0.559322033898305,1.48001767847267
5,1280,44%,0.016949152542373,-0.559322033898305,1.48174465559393
5,1280,44%,0.050847457627119,-0.559322033898305,1.48373856097392
5,1280,44%,0.084745762711864,-0.559322033898305,1.48663671494879
5,1280,44%,0.11864406779661,-0.559322033898305,1.49161285203407
5,1280,44%,0.152542372881356,-0.559322033898305,1.50190149204924
5,1280,44%,0.186440677966102,-0.559322033898305,1.52022475027338
